time,ch1,ch2,ch3,ch4,ch5,ch1_Spike,ch2_Spike,ch3_Spike,ch4_Spike,ch5_Spike
0.118474,0.120599,-0.007207,-0.017162,0.004512,0.009279,1,0,0,0,0
0.118476,0.115746,0.002177,-0.017486,0.002572,0.007337,1,0,0,0,0
0.118478,0.110245,0.011561,-0.016515,0.000631,0.005395,1,0,0,0,0
0.1184799999999999,0.104098,0.01965,-0.015868,-0.000986,0.003777,1,0,0,0,0
0.1184819999999999,0.097304,0.028711,-0.015545,-0.001956,0.002806,0,0,0,0,0
0.1184839999999999,0.089862,0.038418,-0.015221,-0.002926,0.002483,0,0,0,0,0
0.118486,0.082744,0.049097,-0.015221,-0.003573,0.002159,0,0,0,0,0
0.118488,0.07595,0.060422,-0.015545,-0.004866,0.002159,0,0,0,0,0
0.11849,0.070126,0.073042,-0.015868,-0.00616,0.001188,0,0,0,0,0
0.118492,0.064626,0.086309,-0.016839,-0.0081,-0.001077,0,0,0,0,0
0.1184939999999999,0.059772,0.0999,-0.017162,-0.010041,-0.004637,0,0,0,0,0
0.1184959999999999,0.05589,0.111549,-0.018456,-0.012628,-0.008844,0,1,0,0,0
0.1184979999999999,0.050713,0.121903,-0.01975,-0.014568,-0.012403,0,1,0,0,0
0.1185,0.045213,0.131287,-0.02072,-0.017155,-0.01564,0,1,0,0,0
0.118502,0.039066,0.139377,-0.022014,-0.018772,-0.018552,0,1,0,0,0
0.118504,0.032595,0.14779,-0.023308,-0.020712,-0.020817,0,1,0,0,0
0.118506,0.025153,0.155233,-0.025249,-0.022006,-0.022435,0,1,0,0,0
0.1185079999999999,0.018359,0.163323,-0.027513,-0.023946,-0.024377,0,1,0,0,0
0.1185099999999999,0.012211,0.172383,-0.029777,-0.024916,-0.026319,0,1,0,0,0
0.1185119999999999,0.006388,0.180149,-0.032688,-0.02621,-0.028908,0,1,0,0,0
0.118514,0.001211,0.186621,-0.035923,-0.026857,-0.032144,0,1,0,0,0
0.118516,-0.003319,0.191798,-0.038834,-0.02815,-0.03538,0,1,0,0,0
0.118518,-0.008172,0.196005,-0.042069,-0.029444,-0.038616,0,1,0,0,0
0.11852,-0.013025,0.19827,-0.044333,-0.030414,-0.041852,0,1,0,0,0
0.1185219999999999,-0.017555,0.199241,-0.046921,-0.031384,-0.044118,0,1,0,0,0
0.1185239999999999,-0.023055,0.198593,-0.049185,-0.031708,-0.045736,0,1,0,0,0
0.1185259999999999,-0.028232,0.197299,-0.050479,-0.032031,-0.046706,0,1,0,0,0
0.118528,-0.033732,0.195681,-0.052419,-0.032354,-0.047354,0,1,0,0,0
0.11853,-0.039232,0.192769,-0.053713,-0.032354,-0.048325,0,1,0,0,0
0.118532,-0.044409,0.190504,-0.054684,-0.033001,-0.049295,0,1,0,0,0
0.118534,-0.048938,0.185974,-0.055654,-0.033971,-0.050913,0,1,0,0,0
0.1185359999999999,-0.053468,0.18112,-0.056301,-0.034942,-0.052855,0,1,0,0,0
0.1185379999999999,-0.057027,0.174972,-0.056624,-0.035912,-0.05512,0,1,0,0,0
0.1185399999999999,-0.061557,0.167206,-0.056948,-0.037529,-0.057709,0,1,0,0,0
0.118542,-0.065116,0.16041,-0.056948,-0.038822,-0.059004,0,1,0,0,0
0.118544,-0.069322,0.153291,-0.057271,-0.040439,-0.060622,0,1,0,0,0
0.118546,-0.073528,0.146172,-0.057595,-0.041733,-0.061269,0,1,0,0,0
0.118548,-0.078057,0.139054,-0.057918,-0.043026,-0.06224,0,1,0,0,0
0.1185499999999999,-0.08194,0.132905,-0.057918,-0.044643,-0.063858,0,1,0,0,0
0.1185519999999999,-0.085175,0.126434,-0.057918,-0.045613,-0.065152,0,1,0,0,0
0.1185539999999999,-0.088087,0.118668,-0.057271,-0.047554,-0.067741,0,1,0,0,0
0.118556,-0.090352,0.10896,-0.056948,-0.048847,-0.070978,0,1,0,0,0
0.118558,-0.09294,0.098605,-0.055654,-0.050464,-0.072919,0,0,0,0,0
0.11856,-0.095205,0.086309,-0.055007,-0.051434,-0.075184,0,0,0,0,0
0.118562,-0.098441,0.0711,-0.05436,-0.052081,-0.075832,0,0,0,0,0
0.1185639999999999,-0.102323,0.056539,-0.05339,-0.052405,-0.076155,0,0,0,0,0
0.1185659999999999,-0.106206,0.042301,-0.052096,-0.052728,-0.075184,0,0,0,0,0
0.1185679999999999,-0.110412,0.029034,-0.051126,-0.053051,-0.074861,0,0,0,0,0
0.11857,-0.114941,0.016738,-0.049832,-0.053375,-0.074861,0,0,0,0,0
0.118572,-0.118177,0.005089,-0.047891,-0.053698,-0.075508,0,0,0,0,0
0.118574,-0.120765,-0.005266,-0.045627,-0.054022,-0.076803,0,0,0,0,0
0.118576,-0.12303,-0.015621,-0.043039,-0.054022,-0.078421,0,0,0,0,0
0.1185779999999999,-0.124971,-0.025975,-0.040128,-0.054668,-0.079715,0,0,0,0,0
0.1185799999999999,-0.12756,-0.036977,-0.036893,-0.054668,-0.080686,0,0,0,0,0
0.1185819999999999,-0.129501,-0.047656,-0.033659,-0.054345,-0.08198,0,0,0,0,0
0.118584,-0.132413,-0.057363,-0.030101,-0.053375,-0.082628,0,0,0,0,0
0.118586,-0.135648,-0.065453,-0.025896,-0.052728,-0.083275,0,0,0,0,0
0.118588,-0.137589,-0.072572,-0.021691,-0.052081,-0.083275,0,0,0,0,0
0.11859,-0.139531,-0.078396,-0.016515,-0.051111,-0.084893,0,0,0,0,0
0.1185919999999999,-0.141148,-0.084221,-0.01134,-0.051434,-0.085864,0,0,0,0,0
0.1185939999999999,-0.141795,-0.090369,-0.005518,-0.051758,-0.087482,0,0,0,0,0
0.118596,-0.142119,-0.097164,0.001598,-0.052728,-0.088776,0,0,0,0,0
0.118598,-0.142119,-0.104607,0.009038,-0.053051,-0.090071,0,0,0,0,0
0.1186,-0.142443,-0.112049,0.017448,-0.053698,-0.0891,0,0,0,0,0
0.118602,-0.143413,-0.118844,0.026181,-0.054345,-0.0891,0,0,0,0,0
0.118604,-0.144707,-0.124345,0.036209,-0.054022,-0.086835,0,0,0,0,0
0.1186059999999999,-0.146002,-0.129523,0.046559,-0.053375,-0.085217,0,0,0,0,0
0.1186079999999999,-0.146972,-0.134377,0.05691,-0.052728,-0.083275,0,0,0,0,0
0.11861,-0.147943,-0.13923,0.068231,-0.052081,-0.08198,0,0,0,0,0
0.118612,-0.148266,-0.144084,0.078905,-0.050788,-0.081333,0,0,0,0,0
0.118614,-0.147296,-0.149262,0.090873,-0.050141,-0.08101,0,0,0,0,0
0.118616,-0.146002,-0.153468,0.101548,-0.049494,-0.080362,0,0,1,0,0
0.118618,-0.14406,-0.159293,0.113839,-0.049494,-0.080362,0,0,1,0,0
0.1186199999999999,-0.142766,-0.165441,0.125484,-0.047877,-0.079715,0,0,1,0,0
0.1186219999999999,-0.141472,-0.171265,0.137775,-0.046584,-0.078097,0,0,1,0,0
0.118624,-0.139854,-0.176443,0.150067,-0.044967,-0.076803,0,0,1,0,0
0.118626,-0.13856,-0.182267,0.162358,-0.042703,-0.074214,0,0,1,0,0
0.118628,-0.137266,-0.185503,0.174326,-0.040439,-0.071948,0,0,1,0,0
0.11863,-0.135648,-0.186798,0.186294,-0.038499,-0.069359,0,0,1,0,0
0.118632,-0.13306,-0.186798,0.197292,-0.037205,-0.067741,0,0,1,0,0
0.1186339999999999,-0.129501,-0.186474,0.207642,-0.037205,-0.066771,0,0,1,0,0
0.1186359999999999,-0.126265,-0.185503,0.217023,-0.037205,-0.066447,0,0,1,0,0
0.118638,-0.122383,-0.185827,0.22608,-0.037529,-0.066123,0,0,1,0,0
0.11864,-0.119147,-0.187445,0.233519,-0.037852,-0.065476,0,0,1,0,0
0.118642,-0.117206,-0.190033,0.240959,-0.038175,-0.064182,0,0,1,0,0
0.118644,-0.116236,-0.192299,0.246458,-0.037529,-0.061916,0,0,1,0,0
0.118646,-0.116236,-0.193916,0.250986,-0.036882,-0.05868,0,0,1,0,0
0.1186479999999999,-0.116559,-0.194887,0.254221,-0.035588,-0.054797,0,0,1,0,0
0.1186499999999999,-0.117206,-0.194887,0.256161,-0.034942,-0.051884,0,0,1,0,0
0.118652,-0.116236,-0.19424,0.256808,-0.033648,-0.048972,0,0,1,0,0
0.118654,-0.115588,-0.192946,0.256485,-0.032354,-0.04703,0,0,1,0,0
0.118656,-0.114294,-0.191651,0.255515,-0.032031,-0.045736,0,0,1,0,0
0.118658,-0.113971,-0.191328,0.253897,-0.031061,-0.044441,0,0,1,0,0
0.1186599999999999,-0.113324,-0.191328,0.250986,-0.029767,-0.042499,0,0,1,0,0
0.1186619999999999,-0.113647,-0.191328,0.247428,-0.027827,-0.039911,0,0,1,0,0
0.1186639999999999,-0.114618,-0.191651,0.243547,-0.025887,-0.037322,0,0,1,0,0
0.118666,-0.115912,-0.190681,0.238695,-0.023623,-0.034733,0,0,1,0,0
0.118668,-0.116559,-0.190033,0.233843,-0.021359,-0.032144,0,0,1,0,0
0.11867,-0.117206,-0.188739,0.228667,-0.018772,-0.029879,0,0,1,0,0
0.118672,-0.11753,-0.18615,0.223492,-0.016508,-0.028908,0,0,1,0,0
0.1186739999999999,-0.116559,-0.184532,0.218317,-0.013921,-0.02826,0,0,1,0,0
0.1186759999999999,-0.115912,-0.181944,0.213465,-0.010364,-0.027937,0,0,1,0,0
0.1186779999999999,-0.114294,-0.180326,0.207966,-0.006483,-0.02826,0,0,1,0,0
0.11868,-0.113971,-0.178708,0.202791,-0.001956,-0.02729,0,0,1,0,0
0.118682,-0.113324,-0.17709,0.196968,0.003865,-0.026642,0,0,1,0,0
0.118684,-0.112677,-0.176766,0.191146,0.01001,-0.025348,0,0,1,0,0
0.118686,-0.112029,-0.176443,0.184353,0.017124,-0.023406,0,0,1,0,0
0.1186879999999999,-0.111059,-0.176443,0.177884,0.024562,-0.021788,0,0,1,0,0
0.1186899999999999,-0.110088,-0.17709,0.170445,0.032324,-0.02017,0,0,1,0,0
0.1186919999999999,-0.107823,-0.178708,0.163328,0.041055,-0.019523,0,0,1,0,0
0.118694,-0.105559,-0.179355,0.156536,0.049463,-0.018876,0,0,1,0,0
0.118696,-0.103294,-0.180002,0.150067,0.058518,-0.018876,0,0,1,0,0
0.118698,-0.100382,-0.180973,0.143274,0.067896,-0.018552,0,0,1,0,0
0.1187,-0.098117,-0.183238,0.136481,0.076951,-0.018876,0,0,1,0,0
0.1187019999999999,-0.095529,-0.184532,0.130012,0.0873,-0.018552,0,0,1,0,0
0.1187039999999999,-0.092293,-0.18615,0.122896,0.097002,-0.017581,0,0,1,0,0
0.1187059999999999,-0.089381,-0.186798,0.116103,0.10735,-0.015963,0,0,1,1,0
0.118708,-0.086469,-0.187445,0.108987,0.117375,-0.014669,0,0,1,1,0
0.11871,-0.083558,-0.186798,0.101871,0.1274,-0.014021,0,0,1,1,0
0.118712,-0.079675,-0.183238,0.094755,0.136455,-0.013051,0,0,0,1,0
0.118714,-0.075793,-0.180326,0.088609,0.144863,-0.013051,0,0,0,1,0
0.1187159999999999,-0.07191,-0.176766,0.082463,0.152625,-0.012727,0,0,0,1,0
0.1187179999999999,-0.067704,-0.173531,0.075994,0.159739,-0.012403,0,0,0,1,0
0.1187199999999999,-0.063821,-0.171589,0.070172,0.166854,-0.011433,0,0,0,1,0
0.118722,-0.060262,-0.171589,0.064673,0.173322,-0.008844,0,0,0,1,0
0.118724,-0.057351,-0.171913,0.058204,0.179789,-0.005607,0,0,0,1,0
0.118726,-0.054762,-0.171589,0.051735,0.18464,-0.000753,0,0,0,1,0
0.118728,-0.053144,-0.170942,0.045589,0.190138,0.003454,0,0,0,1,0
0.1187299999999999,-0.05088,-0.169324,0.03912,0.194342,0.007661,0,0,0,1,0
0.1187319999999999,-0.047968,-0.167059,0.032651,0.197899,0.010897,0,0,0,1,0
0.1187339999999999,-0.045056,-0.16447,0.026828,0.200163,0.013162,0,0,0,1,0
0.118736,-0.042144,-0.163176,0.020683,0.202427,0.01478,0,0,0,1,0
0.118738,-0.039232,-0.162529,0.01486,0.203073,0.017693,0,0,0,1,0
0.11874,-0.036967,-0.162529,0.009361,0.20372,0.020605,0,0,0,1,0
0.118742,-0.035026,-0.162529,0.00451,0.203397,0.024812,0,0,0,1,0
0.1187439999999999,-0.033408,-0.163499,-0.000666,0.203073,0.028696,0,0,0,1,0
0.1187459999999999,-0.032438,-0.163499,-0.005841,0.202103,0.032903,0,0,0,1,0
0.1187479999999999,-0.03082,-0.163176,-0.010693,0.20081,0.03711,0,0,0,1,0
0.11875,-0.028879,-0.161558,-0.015221,0.197899,0.040993,0,0,0,1,0
0.118752,-0.026614,-0.158646,-0.01975,0.195635,0.042935,0,0,0,1,0
0.118754,-0.024025,-0.156057,-0.023631,0.192078,0.045524,0,0,0,1,0
0.118756,-0.021761,-0.152821,-0.027513,0.187227,0.047142,0,0,0,1,0
0.1187579999999999,-0.019172,-0.15185,-0.031394,0.1827,0.049083,0,0,0,1,0
0.1187599999999999,-0.01626,-0.150879,-0.035276,0.177526,0.051349,0,0,0,1,0
0.1187619999999999,-0.014966,-0.150232,-0.038511,0.172351,0.054585,0,0,0,1,0
0.118764,-0.013996,-0.151203,-0.041422,0.167501,0.058468,0,0,0,1,0
0.118766,-0.013349,-0.150556,-0.044656,0.162003,0.06397,0,0,0,1,0
0.118768,-0.013349,-0.149909,-0.047567,0.157152,0.069471,0,0,0,1,0
0.11877,-0.013349,-0.149262,-0.050802,0.151978,0.075943,0,0,0,1,0
0.1187719999999999,-0.013025,-0.146996,-0.053713,0.145833,0.082092,0,0,0,1,0
0.1187739999999999,-0.012054,-0.144084,-0.057271,0.140336,0.087917,0,0,0,1,0
0.1187759999999999,-0.011084,-0.140525,-0.060182,0.133545,0.093418,0,0,0,1,0
0.118778,-0.009142,-0.136965,-0.063417,0.1274,0.098596,0,0,0,1,0
0.11878,-0.006554,-0.134377,-0.065681,0.120286,0.104421,0,0,0,1,1
0.118782,-0.004936,-0.131788,-0.067945,0.113171,0.111541,0,0,0,1,1
0.118784,-0.003966,-0.129846,-0.069886,0.107027,0.118337,0,0,0,1,1
0.1187859999999999,-0.003319,-0.128228,-0.071504,0.101206,0.126751,0,0,0,1,1
0.1187879999999999,-0.002995,-0.125963,-0.073444,0.095708,0.134841,0,0,0,0,1
0.1187899999999999,-0.002995,-0.121757,-0.075385,0.090534,0.143579,0,0,0,0,1
0.118792,-0.002348,-0.115932,-0.077002,0.084713,0.151345,0,0,0,0,1
0.118794,-0.00073,-0.110755,-0.07862,0.079862,0.158465,0,0,0,0,1
0.118796,0.00024,-0.105254,-0.079267,0.074688,0.165261,0,0,0,0,1
0.118798,0.002829,-0.099106,-0.079913,0.07016,0.172057,0,0,0,0,1
0.1187999999999999,0.004123,-0.094899,-0.079913,0.065956,0.178529,0,0,0,0,1
0.1188019999999999,0.006064,-0.09134,-0.079913,0.061105,0.185648,0,0,0,0,1
0.1188039999999999,0.007682,-0.08778,-0.079913,0.056901,0.194062,0,0,0,0,1
0.118806,0.008329,-0.082926,-0.07959,0.052374,0.203124,0,0,0,0,1
0.118808,0.009623,-0.07872,-0.079913,0.047846,0.212508,0,0,0,0,1
0.11881,0.010594,-0.073219,-0.079913,0.043642,0.221893,0,0,0,0,1
0.118812,0.011888,-0.069012,-0.080237,0.038791,0.231602,0,0,0,0,1
0.1188139999999999,0.012859,-0.064806,-0.080884,0.033617,0.240016,0,0,0,0,1
0.1188159999999999,0.014153,-0.06157,-0.080884,0.028443,0.24843,0,0,0,0,1
0.118818,0.016094,-0.059952,-0.081207,0.022945,0.25652,0,0,0,0,1
0.11882,0.017065,-0.058657,-0.081854,0.018094,0.26461,0,0,0,0,1
0.118822,0.018682,-0.058334,-0.081531,0.013567,0.272377,0,0,0,0,1
0.118824,0.019977,-0.057687,-0.081207,0.01001,0.27982,0,0,0,0,1
0.118826,0.021271,-0.05704,-0.080884,0.005159,0.28694,0,0,0,0,1
0.1188279999999999,0.022565,-0.05704,-0.080884,0.001601,0.293412,0,0,0,0,1
0.1188299999999999,0.024506,-0.056392,-0.080237,-0.002279,0.298266,0,0,0,0,1
0.118832,0.027094,-0.056716,-0.07959,-0.00713,0.302797,0,0,0,0,1
0.118834,0.029036,-0.05704,-0.078943,-0.011011,0.306033,0,0,0,0,1
0.118836,0.031624,-0.05801,-0.078296,-0.014891,0.308945,0,0,0,0,1
0.118838,0.033889,-0.059305,-0.077326,-0.018772,0.311858,0,0,0,0,1
0.11884,0.035507,-0.060923,-0.076355,-0.022653,0.314123,0,0,0,0,1
0.1188419999999999,0.037448,-0.063188,-0.075385,-0.02621,0.315741,0,0,0,0,1
0.1188439999999999,0.038742,-0.0661,-0.074091,-0.029444,0.317036,0,0,0,0,1
0.118846,0.040683,-0.066424,-0.072474,-0.033648,0.317036,0,0,0,0,1
0.118848,0.042625,-0.068041,-0.07021,-0.037529,0.316065,0,0,0,0,1
0.11885,0.044566,-0.068041,-0.068592,-0.042056,0.314123,0,0,0,0,1
0.118852,0.046831,-0.068041,-0.066328,-0.045937,0.310563,0,0,0,0,1
0.118854,0.049095,-0.067394,-0.06374,-0.050141,0.306033,0,0,0,0,1
0.1188559999999999,0.052331,-0.065776,-0.061153,-0.053698,0.300208,0,0,0,0,1
0.1188579999999999,0.054596,-0.0661,-0.058565,-0.057579,0.294383,0,0,0,0,1
0.11886,0.056861,-0.067718,-0.055977,-0.06146,0.287587,0,0,0,0,1
0.118862,0.058155,-0.068365,-0.05339,-0.064693,0.281115,0,0,0,0,1
0.118864,0.058802,-0.069983,-0.051449,-0.067281,0.274642,0,0,0,0,1
0.118866,0.058802,-0.072572,-0.049508,-0.069544,0.268817,0,0,0,0,1
0.118868,0.058155,-0.073542,-0.047567,-0.071808,0.262669,0,0,0,0,1
0.1188699999999999,0.057831,-0.074513,-0.04595,-0.074072,0.256196,0,0,0,0,1
0.1188719999999999,0.057508,-0.074513,-0.044656,-0.076335,0.24843,0,0,0,0,1
0.118874,0.058155,-0.073866,-0.042716,-0.078599,0.239368,0,0,0,0,1
0.118876,0.059125,-0.073542,-0.040775,-0.080863,0.229336,0,0,0,0,1
0.118878,0.060096,-0.072572,-0.038834,-0.083773,0.218981,0,0,0,0,1
0.11888,0.06139,-0.073219,-0.037217,-0.086037,0.208625,0,0,0,0,1
0.1188819999999999,0.061714,-0.07516,-0.035276,-0.087654,0.197946,0,0,0,0,1
0.1188839999999999,0.06139,-0.077425,-0.033335,-0.089594,0.188237,0,0,0,0,1
0.1188859999999999,0.060096,-0.079043,-0.032041,-0.090888,0.1795,0,0,0,0,1
0.118888,0.059125,-0.080661,-0.030748,-0.091535,0.170439,0,0,0,0,1
0.11889,0.057831,-0.080661,-0.029454,-0.092182,0.161054,0,0,0,0,1
0.118892,0.056537,-0.080014,-0.02816,-0.093152,0.151669,0,0,0,0,1
0.118894,0.055566,-0.078396,-0.026866,-0.094122,0.14196,0,0,0,0,1
0.1188959999999999,0.054596,-0.077425,-0.025572,-0.094445,0.131928,0,0,0,0,1
0.1188979999999999,0.053302,-0.076131,-0.024602,-0.095739,0.122867,0,0,0,0,1
0.1188999999999999,0.052978,-0.075484,-0.023631,-0.096062,0.113806,0,0,0,0,1
0.118902,0.051684,-0.076778,-0.022985,-0.096386,0.105716,0,0,0,0,1
0.118904,0.05039,-0.077425,-0.022014,-0.097032,0.098273,0,0,0,0,0
0.118906,0.048772,-0.078073,-0.021044,-0.097679,0.091153,0,0,0,0,0
0.118908,0.046831,-0.077749,-0.020073,-0.098003,0.085004,0,0,0,0,0
0.1189099999999999,0.044566,-0.076131,-0.01975,-0.098003,0.078532,0,0,0,0,0
0.1189119999999999,0.042948,-0.073866,-0.019103,-0.098649,0.072383,0,0,0,0,0
0.1189139999999999,0.042301,-0.069983,-0.01878,-0.098973,0.066235,0,0,0,0,0
0.118916,0.04133,-0.065453,-0.018456,-0.098973,0.060086,0,0,0,0,0
0.118918,0.04133,-0.061893,-0.01878,-0.099943,0.053937,0,0,0,0,0
0.11892,0.041654,-0.058657,-0.019103,-0.099943,0.048436,0,0,0,0,0
0.118922,0.041654,-0.056069,-0.019426,-0.09962,0.043258,0,0,0,0,0
0.1189239999999999,0.041654,-0.054127,-0.019426,-0.099296,0.038404,0,0,0,0,0
0.1189259999999999,0.04133,-0.052186,-0.01975,-0.098973,0.033873,0,0,0,0,0
0.1189279999999999,0.04133,-0.049273,-0.019103,-0.097679,0.029343,0,0,0,0,0
0.11893,0.04133,-0.046038,-0.019103,-0.096709,0.025136,0,0,0,0,0
0.118932,0.041978,-0.041831,-0.01878,-0.095416,0.020605,0,0,0,0,0
0.118934,0.042948,-0.036977,-0.018456,-0.094769,0.015751,0,0,0,0,0
0.118936,0.044566,-0.032771,-0.018133,-0.093799,0.009926,0,0,0,0,0
0.1189379999999999,0.046507,-0.029535,-0.018133,-0.092828,0.003777,0,0,0,0,0
0.1189399999999999,0.048448,-0.026299,-0.018133,-0.092182,-0.001077,0,0,0,0,0
0.1189419999999999,0.050713,-0.023387,-0.017809,-0.091211,-0.006902,0,0,0,0,0
0.118944,0.051684,-0.021122,-0.017162,-0.089594,-0.009814,0,0,0,0,0
0.118946,0.052331,-0.017562,-0.017162,-0.088624,-0.012403,0,0,0,0,0
0.118948,0.052654,-0.014003,-0.017486,-0.087331,-0.014021,0,0,0,0,0
0.11895,0.053625,-0.010443,-0.017809,-0.086361,-0.01564,0,0,0,0,0
0.1189519999999999,0.054596,-0.004942,-0.017809,-0.086037,-0.017258,0,0,0,0,0
0.1189539999999999,0.056537,-8.8422e-05,-0.018456,-0.085714,-0.018876,0,0,0,0,0
0.1189559999999999,0.058155,0.00606,-0.01878,-0.086361,-0.021465,0,0,0,0,0
0.118958,0.060743,0.011237,-0.019103,-0.087331,-0.024053,0,0,0,0,0
0.11896,0.063655,0.014473,-0.01878,-0.088301,-0.026319,0,0,0,0,0
0.118962,0.065596,0.017709,-0.018133,-0.088948,-0.028908,0,0,0,0,0
0.118964,0.066567,0.020945,-0.017162,-0.089271,-0.029879,0,0,0,0,0
0.1189659999999999,0.068185,0.024828,-0.016839,-0.089594,-0.030526,0,0,0,0,0
0.1189679999999999,0.069802,0.028711,-0.016515,-0.090241,-0.031497,0,0,0,0,0
0.1189699999999999,0.072067,0.032594,-0.015868,-0.090241,-0.032791,0,0,0,0,0
0.118972,0.074332,0.03583,-0.015221,-0.090888,-0.034733,0,0,0,0,0
0.118974,0.077567,0.037771,-0.014898,-0.091535,-0.037322,0,0,0,0,0
0.118976,0.080803,0.039065,-0.014575,-0.091211,-0.039587,0,0,0,0,0
0.118978,0.083715,0.040036,-0.014251,-0.092182,-0.041852,0,0,0,0,0
0.1189799999999999,0.085656,0.040036,-0.014575,-0.091858,-0.042499,0,0,0,0,0
0.1189819999999999,0.08695,0.040036,-0.013604,-0.091858,-0.042823,0,0,0,0,0
0.1189839999999999,0.087274,0.040683,-0.012957,-0.091535,-0.042499,0,0,0,0,0
0.118986,0.087921,0.042301,-0.01231,-0.090888,-0.041852,0,0,0,0,0
0.118988,0.087274,0.044243,-0.011016,-0.089918,-0.041529,0,0,0,0,0
0.11899,0.087274,0.046184,-0.009723,-0.089271,-0.041529,0,0,0,0,0
0.118992,0.087597,0.048449,-0.007782,-0.089271,-0.041205,0,0,0,0,0
0.1189939999999999,0.088244,0.050391,-0.006488,-0.088301,-0.041852,0,0,0,0,0
0.1189959999999999,0.088891,0.051685,-0.004547,-0.088301,-0.042176,0,0,0,0,0
0.1189979999999999,0.089538,0.052009,-0.00293,-0.087654,-0.042176,0,0,0,0,0
0.119,0.090186,0.052009,-0.000666,-0.087331,-0.041529,0,0,0,0,0
0.119002,0.089215,0.050067,0.000628,-0.086361,-0.040558,0,0,0,0,0
0.119004,0.088244,0.047802,0.002569,-0.08442,-0.03894,0,0,0,0,0
0.119006,0.086627,0.04489,0.003863,-0.083127,-0.036351,0,0,0,0,0
0.1190079999999999,0.084685,0.042625,0.00451,-0.08151,-0.034086,0,0,0,0,0
0.1190099999999999,0.083068,0.041654,0.00548,-0.079893,-0.031497,0,0,0,0,0
0.1190119999999999,0.08145,0.041007,0.005803,-0.078599,-0.029879,0,0,0,0,0
0.119014,0.081126,0.042949,0.00645,-0.077952,-0.029555,0,0,0,0,0
0.119016,0.080803,0.044566,0.007744,-0.078599,-0.029879,0,0,0,0,0
0.119018,0.081126,0.045537,0.008391,-0.079246,-0.030202,0,0,0,0,0
0.11902,0.081773,0.046184,0.009685,-0.080216,-0.030202,0,0,0,0,0
0.1190219999999999,0.08145,0.045537,0.010979,-0.081186,-0.029555,0,0,0,0,0
0.1190239999999999,0.080803,0.043919,0.011626,-0.081833,-0.028584,0,0,0,0,0
0.1190259999999999,0.079185,0.041978,0.012596,-0.082157,-0.026966,0,0,0,0,0
0.119028,0.077891,0.040683,0.013243,-0.08345,-0.025024,0,0,0,0,0
0.11903,0.076597,0.040683,0.013566,-0.083773,-0.02373,0,0,0,0,0
0.119032,0.075626,0.041331,0.014213,-0.085067,-0.022759,0,0,0,0,0
0.119034,0.074655,0.041978,0.015507,-0.08539,-0.022759,0,0,0,0,0
0.1190359999999999,0.074008,0.043919,0.016154,-0.086037,-0.024053,0,0,0,0,0
0.1190379999999999,0.074008,0.044566,0.017125,-0.087007,-0.024701,0,0,0,0,0
0.1190399999999999,0.073361,0.04489,0.018095,-0.087007,-0.025348,0,0,0,0,0
0.119042,0.072391,0.044566,0.019389,-0.087007,-0.025348,0,0,0,0,0
0.119044,0.07142,0.043919,0.020359,-0.086684,-0.025995,0,0,0,0,0
0.119046,0.069479,0.042625,0.0223,-0.086037,-0.025024,0,0,0,0,0
0.119048,0.06689,0.042301,0.023917,-0.085067,-0.02373,0,0,0,0,0
0.1190499999999999,0.06592,0.043272,0.026181,-0.083773,-0.022435,0,0,0,0,0
0.1190519999999999,0.063978,0.046184,0.028122,-0.083127,-0.021465,0,0,0,0,0
0.119054,0.062684,0.049744,0.029739,-0.082157,-0.020817,0,0,0,0,0
0.119056,0.06139,0.053303,0.031033,-0.081833,-0.020494,0,0,0,0,0
0.119058,0.061067,0.056539,0.032327,-0.08151,-0.02017,0,0,0,0,0
0.11906,0.060743,0.058481,0.032974,-0.080863,-0.019847,0,0,0,0,0
0.119062,0.06042,0.059451,0.032974,-0.08054,-0.019847,0,0,0,0,0
0.1190639999999999,0.059772,0.059775,0.033621,-0.079569,-0.019199,0,0,0,0,0
0.1190659999999999,0.059125,0.059128,0.033621,-0.078276,-0.019199,0,0,0,0,0
0.119068,0.058802,0.058481,0.033944,-0.077306,-0.018552,0,0,0,0,0
0.11907,0.058155,0.05751,0.034591,-0.075689,-0.018552,0,0,0,0,0
0.119072,0.057831,0.057833,0.035238,-0.074395,-0.018228,0,0,0,0,0
0.119074,0.057184,0.057833,0.036209,-0.073102,-0.018876,0,0,0,0,0
0.119076,0.057184,0.057833,0.036856,-0.071485,-0.020494,0,0,0,0,0
0.1190779999999999,0.057508,0.05751,0.037826,-0.069868,-0.021141,0,0,0,0,0
0.1190799999999999,0.058155,0.056539,0.039443,-0.068251,-0.022759,0,0,0,0,0
0.119082,0.058155,0.055568,0.041061,-0.066957,-0.024053,0,0,0,0,0
0.119084,0.058478,0.054921,0.043001,-0.065017,-0.025348,0,0,0,0,0
0.119086,0.058155,0.053627,0.044295,-0.062753,-0.026319,0,0,0,0,0
0.119088,0.057831,0.05298,0.046559,-0.060166,-0.02729,0,0,0,0,0
0.11909,0.057508,0.052656,0.0485,-0.057579,-0.02826,0,0,0,0,0
0.1190919999999999,0.057508,0.053627,0.050441,-0.055639,-0.029879,0,0,0,0,0
0.1190939999999999,0.058155,0.054921,0.052705,-0.054022,-0.031497,0,0,0,0,0
0.119096,0.059449,0.054921,0.054322,-0.052405,-0.033115,0,0,0,0,0
